trade_id,date,client_id,pair,side,lots,profit_usd
363,2026-02-24,185,XAUUSD,sell,0.5,-114.64
994,2026-02-24,30,XAUUSD,buy,0.1,-7.18
1650,2026-02-24,197,GBPUSD,sell,0.05,3.69
233,2026-02-24,191,GBPUSD,sell,0.01,-0.09
1089,2026-02-24,56,EURUSD,buy,0.05,0.34
1529,2026-02-25,60,EURUSD,sell,0.05,3.68
1979,2026-02-25,127,USDJPY,buy,0.1,-1.52
2394,2026-02-25,197,USDJPY,sell,0.1,-6.76
228,2026-02-25,88,EURUSD,sell,0.01,-0.07
1443,2026-02-25,200,EURUSD,buy,0.01,0.34
2722,2026-02-25,82,EURUSD,buy,0.5,-70.34
2245,2026-02-25,60,EURUSD,sell,0.1,2.92
1023,2026-02-25,121,EURUSD,sell,0.1,3.09
752,2026-02-25,6,XAUUSD,buy,0.01,-0.74
2595,2026-02-25,153,EURUSD,buy,0.5,47.99
1684,2026-02-25,161,USDJPY,buy,0.1,13.88
2952,2026-02-25,71,EURUSD,sell,0.05,4.76
2951,2026-02-25,96,GBPUSD,sell,0.1,1.06
1245,2026-02-25,108,XAUUSD,sell,0.01,0.17
390,2026-02-25,34,EURUSD,buy,0.5,37.35
1020,2026-02-25,136,XAUUSD,buy,0.01,0.75
1783,2026-02-26,181,XAUUSD,sell,0.05,-0.38
1685,2026-02-26,181,EURUSD,sell,0.01,0.35
1722,2026-02-26,175,EURUSD,sell,0.01,-0.66
1205,2026-02-26,113,XAUUSD,sell,0.5,-25.78
1126,2026-02-26,169,XAUUSD,buy,0.01,1.77
2718,2026-02-26,132,USDJPY,sell,1.0,194.97
1924,2026-02-26,197,EURUSD,sell,0.5,-12.64
325,2026-02-26,179,USDJPY,sell,1.0,117.8
2668,2026-02-26,158,GBPUSD,buy,2.0,-94.79
2078,2026-02-26,85,GBPUSD,sell,0.01,-1.33
2166,2026-02-26,104,GBPUSD,sell,0.05,-0.76
932,2026-02-26,187,USDJPY,buy,0.01,0.46
1590,2026-02-26,33,GBPUSD,buy,2.0,-185.53
1608,2026-02-27,59,GBPUSD,sell,0.05,2.15
2118,2026-02-27,3,USDJPY,buy,0.01,0.78
2088,2026-02-27,17,XAUUSD,buy,0.01,0.08
513,2026-02-27,9,EURUSD,buy,0.1,-5.01
288,2026-02-27,102,USDJPY,sell,0.01,-0.97
2181,2026-02-27,156,USDJPY,sell,0.05,0.99
1977,2026-02-27,58,USDJPY,buy,0.01,1.14
236,2026-02-27,72,XAUUSD,sell,0.05,-11.86
1716,2026-02-27,69,USDJPY,buy,1.0,60.37
569,2026-02-27,91,GBPUSD,buy,1.0,-59.26
7,2026-02-27,168,XAUUSD,sell,0.05,0.5
1039,2026-02-27,2,EURUSD,buy,0.5,4.75
1412,2026-02-27,135,USDJPY,buy,0.05,-4.02
2687,2026-02-27,1,XAUUSD,sell,0.01,1.96
1433,2026-02-27,51,USDJPY,buy,0.05,-2.9
1547,2026-02-27,137,XAUUSD,buy,0.5,-56.41
620,2026-03-02,110,EURUSD,sell,0.05,7.94
76,2026-03-02,93,XAUUSD,buy,0.05,-0.31
2925,2026-03-02,129,XAUUSD,sell,2.0,-255.29
132,2026-03-02,188,GBPUSD,sell,0.05,1.37
576,2026-03-02,44,EURUSD,sell,0.05,-4.93
343,2026-03-02,29,EURUSD,buy,0.5,10.5
452,2026-03-02,142,GBPUSD,sell,0.05,3.35
2208,2026-03-02,27,USDJPY,sell,1.0,167.82
1495,2026-03-02,98,GBPUSD,buy,0.5,38.55
841,2026-03-02,184,USDJPY,buy,0.05,0.67
1531,2026-03-02,178,GBPUSD,buy,0.1,4.06
2775,2026-03-02,13,GBPUSD,sell,2.0,-25.59
480,2026-03-02,77,USDJPY,buy,0.01,1.02
2416,2026-03-02,30,USDJPY,buy,0.05,1.64
2102,2026-03-02,34,EURUSD,buy,0.5,89.36
1907,2026-03-02,134,USDJPY,sell,0.01,0.34
2260,2026-03-03,57,USDJPY,sell,1.0,-8.56
1473,2026-03-03,125,XAUUSD,sell,0.01,1.18
828,2026-03-03,46,XAUUSD,buy,0.01,-0.27
542,2026-03-03,9,XAUUSD,sell,0.05,-1.39
148,2026-03-03,155,USDJPY,sell,0.01,0.1
2212,2026-03-03,167,XAUUSD,sell,0.05,-1.87
2987,2026-03-04,29,XAUUSD,sell,2.0,318.19
2969,2026-03-04,60,XAUUSD,buy,0.1,22.05
1143,2026-03-04,131,USDJPY,sell,0.1,-17.7
1178,2026-03-04,39,USDJPY,sell,0.05,1.53
14,2026-03-04,189,USDJPY,sell,0.01,1.96
1067,2026-03-04,108,USDJPY,sell,0.5,-27.68
1689,2026-03-04,148,USDJPY,buy,0.05,-5.73
1334,2026-03-04,47,XAUUSD,buy,0.1,-18.8
134,2026-03-04,106,EURUSD,buy,0.5,-8.68
2683,2026-03-04,194,XAUUSD,sell,1.0,-56.72
2252,2026-03-04,169,USDJPY,sell,0.05,2.39
772,2026-03-04,174,USDJPY,buy,0.1,7.93
1825,2026-03-04,153,EURUSD,buy,0.01,0.46
2420,2026-03-04,189,EURUSD,buy,2.0,244.6
1753,2026-03-05,16,XAUUSD,buy,0.5,-39.26
1389,2026-03-05,194,EURUSD,buy,0.01,0.45
1569,2026-03-05,164,EURUSD,sell,2.0,-370.8
2818,2026-03-05,169,USDJPY,buy,0.05,7.31
2826,2026-03-05,101,GBPUSD,sell,1.0,-25.9
1823,2026-03-05,164,USDJPY,buy,1.0,17.89
556,2026-03-05,183,EURUSD,buy,1.0,11.62
2876,2026-03-05,4,GBPUSD,buy,2.0,68.05
1252,2026-03-05,118,XAUUSD,sell,1.0,-282.15
111,2026-03-05,93,XAUUSD,buy,0.05,-5.43
1506,2026-03-05,47,GBPUSD,sell,0.1,6.79
771,2026-03-06,12,GBPUSD,sell,0.1,-0.6
2412,2026-03-06,92,XAUUSD,buy,0.01,0.29
1353,2026-03-06,103,GBPUSD,sell,0.1,-0.67
1500,2026-03-06,132,EURUSD,sell,0.05,4.12
668,2026-03-06,113,XAUUSD,sell,1.0,-5.14
442,2026-03-06,34,XAUUSD,buy,0.5,-12.72
1916,2026-03-06,59,XAUUSD,buy,0.05,1.83
130,2026-03-06,175,USDJPY,buy,0.1,0.67
2637,2026-03-06,153,EURUSD,buy,0.5,-3.21
1697,2026-03-06,189,GBPUSD,sell,0.1,8.98
2605,2026-03-06,24,USDJPY,buy,0.1,3.6
2597,2026-03-06,88,XAUUSD,sell,0.1,-0.28
591,2026-03-06,168,GBPUSD,sell,1.0,52.95
1567,2026-03-06,35,USDJPY,buy,0.05,4.14
2538,2026-03-06,10,XAUUSD,sell,0.05,-13.84
1998,2026-03-09,104,EURUSD,buy,0.1,4.74
550,2026-03-09,171,EURUSD,buy,0.05,-1.37
2436,2026-03-09,72,GBPUSD,buy,0.01,-0.99
1945,2026-03-09,93,XAUUSD,buy,1.0,-240.0
2471,2026-03-09,35,GBPUSD,buy,1.0,35.04
12,2026-03-09,130,USDJPY,sell,0.01,0.62
979,2026-03-09,193,XAUUSD,sell,0.01,-0.05
414,2026-03-09,123,XAUUSD,buy,1.0,146.12
1817,2026-03-09,183,GBPUSD,sell,0.05,1.25
1489,2026-03-09,124,EURUSD,sell,0.05,6.46
1316,2026-03-09,156,USDJPY,buy,2.0,-68.79
2001,2026-03-09,3,XAUUSD,buy,0.1,9.28
2299,2026-03-09,195,USDJPY,sell,0.05,-0.65
520,2026-03-10,145,XAUUSD,sell,0.5,-63.57
886,2026-03-10,4,EURUSD,buy,0.1,-3.12
1365,2026-03-10,76,GBPUSD,sell,0.1,17.37
1048,2026-03-11,159,XAUUSD,sell,0.01,-0.16
2071,2026-03-11,182,GBPUSD,sell,0.5,-12.27
370,2026-03-11,147,GBPUSD,sell,0.05,-0.75
2110,2026-03-11,179,USDJPY,buy,0.1,7.93
280,2026-03-11,193,EURUSD,buy,0.1,3.32
1865,2026-03-11,193,EURUSD,buy,0.05,5.56
468,2026-03-11,135,XAUUSD,sell,0.05,-4.65
981,2026-03-11,30,USDJPY,buy,1.0,135.57
1848,2026-03-11,95,GBPUSD,buy,1.0,52.92
2161,2026-03-11,179,USDJPY,buy,0.5,-33.06
1958,2026-03-11,166,USDJPY,buy,0.01,1.41
1973,2026-03-11,179,GBPUSD,sell,1.0,86.01
1914,2026-03-12,88,USDJPY,sell,0.05,2.01
1436,2026-03-12,194,USDJPY,sell,0.01,0.0
1818,2026-03-12,169,GBPUSD,buy,0.01,0.46
2316,2026-03-12,74,XAUUSD,buy,0.5,90.99
1230,2026-03-12,163,XAUUSD,buy,0.01,-0.36
2045,2026-03-12,32,GBPUSD,buy,0.5,-13.63
38,2026-03-13,127,XAUUSD,buy,0.1,-24.57
1475,2026-03-13,57,GBPUSD,sell,0.1,0.94
2910,2026-03-13,60,USDJPY,buy,0.1,-5.71
2950,2026-03-13,165,XAUUSD,buy,0.05,-0.11
572,2026-03-13,60,EURUSD,sell,0.05,2.3
1586,2026-03-13,57,EURUSD,buy,0.05,6.26
2211,2026-03-13,12,GBPUSD,sell,0.05,0.86
2353,2026-03-13,41,XAUUSD,sell,0.5,-41.85
897,2026-03-13,50,USDJPY,sell,0.1,-2.25
1323,2026-03-16,20,USDJPY,buy,0.05,0.95
733,2026-03-16,193,XAUUSD,sell,0.5,6.49
1719,2026-03-16,39,GBPUSD,sell,0.05,5.88
182,2026-03-16,136,GBPUSD,sell,0.05,4.0
330,2026-03-16,65,EURUSD,sell,0.05,-0.38
1117,2026-03-16,177,EURUSD,buy,0.01,0.16
533,2026-03-16,105,USDJPY,buy,0.05,-5.13
2616,2026-03-16,127,USDJPY,sell,2.0,89.88
754,2026-03-16,23,GBPUSD,buy,0.1,19.35
1406,2026-03-16,98,USDJPY,buy,0.1,-6.2
2978,2026-03-16,20,EURUSD,buy,0.05,-0.31
125,2026-03-16,97,USDJPY,buy,0.1,1.54
23,2026-03-16,151,XAUUSD,buy,0.1,-0.68
1210,2026-03-16,10,XAUUSD,sell,0.05,12.43
1338,2026-03-16,100,GBPUSD,buy,0.05,2.7
2557,2026-03-16,65,EURUSD,sell,0.01,-1.53
2300,2026-03-16,51,GBPUSD,buy,0.1,-6.89
2770,2026-03-17,166,GBPUSD,sell,1.0,-49.16
2793,2026-03-17,115,USDJPY,buy,0.05,-4.76
2317,2026-03-17,72,GBPUSD,buy,0.1,-3.47
276,2026-03-17,121,GBPUSD,sell,0.01,-1.39
2331,2026-03-17,72,GBPUSD,buy,0.5,10.93
1862,2026-03-17,188,XAUUSD,sell,0.05,-0.61
220,2026-03-17,71,GBPUSD,buy,0.05,-0.59
1249,2026-03-17,189,XAUUSD,sell,1.0,37.01
2566,2026-03-17,189,XAUUSD,buy,0.5,-49.94
2368,2026-03-17,101,EURUSD,buy,1.0,-83.67
1395,2026-03-17,73,USDJPY,sell,0.1,-4.08
2,2026-03-17,40,XAUUSD,buy,0.1,7.87
508,2026-03-17,106,USDJPY,buy,0.05,6.13
498,2026-03-17,41,GBPUSD,buy,0.05,-1.89
2399,2026-03-17,142,USDJPY,sell,0.01,-1.15
210,2026-03-17,78,GBPUSD,sell,0.01,-0.65
1364,2026-03-17,176,GBPUSD,buy,1.0,65.1
2369,2026-03-17,65,XAUUSD,buy,0.01,-0.26
1481,2026-03-17,139,EURUSD,sell,0.01,-0.55
2598,2026-03-17,134,GBPUSD,sell,0.05,-4.52
2200,2026-03-18,196,EURUSD,sell,0.5,22.32
2311,2026-03-18,101,GBPUSD,sell,0.1,10.58
46,2026-03-18,166,GBPUSD,sell,0.05,3.03
2225,2026-03-18,110,USDJPY,sell,1.0,6.82
1801,2026-03-18,129,GBPUSD,sell,0.01,-0.16
2096,2026-03-18,42,USDJPY,buy,0.05,11.59
303,2026-03-18,64,USDJPY,buy,0.5,30.83
2785,2026-03-18,127,EURUSD,sell,0.05,2.63
1668,2026-03-18,62,XAUUSD,buy,0.1,9.06
2137,2026-03-18,146,XAUUSD,sell,0.01,-0.53
2894,2026-03-18,35,EURUSD,buy,0.01,-0.75
2734,2026-03-18,174,GBPUSD,buy,0.05,3.58
1411,2026-03-18,188,USDJPY,buy,1.0,-83.2
666,2026-03-18,16,XAUUSD,sell,0.1,6.08
338,2026-03-18,114,USDJPY,sell,0.01,0.73
2674,2026-03-18,129,EURUSD,buy,0.01,1.26
413,2026-03-18,126,GBPUSD,buy,1.0,-143.48
2156,2026-03-19,88,USDJPY,sell,0.01,-1.62
2315,2026-03-19,74,GBPUSD,sell,1.0,37.04
1376,2026-03-19,193,GBPUSD,buy,0.05,-0.36
802,2026-03-19,196,GBPUSD,sell,0.1,-4.99
1970,2026-03-19,144,GBPUSD,buy,1.0,-37.59
1165,2026-03-19,87,XAUUSD,sell,0.05,7.47
2947,2026-03-19,76,EURUSD,sell,0.5,-62.64
1324,2026-03-19,3,XAUUSD,sell,0.05,-2.4
1604,2026-03-19,51,GBPUSD,sell,0.01,-0.5
332,2026-03-19,129,USDJPY,buy,0.05,-1.03
1295,2026-03-20,7,GBPUSD,sell,0.05,-2.38
1910,2026-03-20,51,GBPUSD,sell,0.01,0.61
1386,2026-03-20,165,EURUSD,sell,0.05,-8.8
1075,2026-03-20,188,XAUUSD,sell,2.0,-8.71
168,2026-03-20,49,USDJPY,buy,0.01,0.97
1071,2026-03-20,86,GBPUSD,buy,1.0,193.74
818,2026-03-20,109,GBPUSD,sell,0.05,7.34
62,2026-03-20,64,EURUSD,buy,2.0,211.15
1609,2026-03-20,32,EURUSD,buy,0.1,18.02
2983,2026-03-20,31,XAUUSD,sell,0.5,-23.5
588,2026-03-20,3,XAUUSD,sell,1.0,-6.7
2510,2026-03-23,32,EURUSD,sell,0.01,0.66
2130,2026-03-23,103,GBPUSD,buy,2.0,356.14
1929,2026-03-23,151,GBPUSD,buy,0.5,-19.24
692,2026-03-23,25,GBPUSD,buy,0.5,-27.21
1451,2026-03-23,26,XAUUSD,buy,0.5,112.96
1694,2026-03-23,88,XAUUSD,buy,1.0,49.89
534,2026-03-23,52,USDJPY,sell,0.5,88.17
500,2026-03-23,175,XAUUSD,sell,0.05,-5.28
921,2026-03-23,149,USDJPY,sell,0.5,14.45
1458,2026-03-23,45,XAUUSD,buy,0.1,-3.91
2082,2026-03-23,140,GBPUSD,sell,0.5,-6.72
2357,2026-03-23,30,GBPUSD,buy,0.05,-1.3
194,2026-03-23,41,USDJPY,sell,1.0,-13.26
2669,2026-03-23,8,EURUSD,sell,0.5,44.53
2629,2026-03-24,194,XAUUSD,buy,0.05,3.71
324,2026-03-24,89,GBPUSD,sell,0.05,4.03
1901,2026-03-24,95,GBPUSD,buy,0.01,0.04
2509,2026-03-24,26,GBPUSD,buy,0.05,0.81
797,2026-03-24,79,XAUUSD,sell,0.01,0.22
2119,2026-03-24,189,XAUUSD,buy,0.5,1.84
350,2026-03-24,160,EURUSD,buy,1.0,-116.61
285,2026-03-24,2,XAUUSD,sell,0.05,3.71
1851,2026-03-24,103,USDJPY,sell,0.05,1.97
1918,2026-03-24,69,GBPUSD,buy,1.0,-35.09
700,2026-03-24,123,XAUUSD,sell,0.01,1.82
680,2026-03-24,51,GBPUSD,sell,0.05,0.12
1887,2026-03-24,87,XAUUSD,sell,1.0,84.4
652,2026-03-25,137,GBPUSD,buy,0.1,0.44
1095,2026-03-25,80,XAUUSD,buy,0.01,1.11
2423,2026-03-25,102,GBPUSD,sell,0.05,7.73
551,2026-03-25,70,USDJPY,buy,0.1,7.96
547,2026-03-25,153,XAUUSD,buy,0.05,6.33
481,2026-03-25,7,XAUUSD,buy,0.1,-4.33
2658,2026-03-25,93,GBPUSD,sell,0.05,3.88
2183,2026-03-25,176,XAUUSD,buy,1.0,58.29
2307,2026-03-25,3,EURUSD,buy,1.0,66.44
1757,2026-03-25,140,EURUSD,buy,0.01,-1.14
2068,2026-03-25,30,EURUSD,buy,0.01,-0.53
1238,2026-03-25,85,GBPUSD,buy,0.1,-1.89
1311,2026-03-25,168,XAUUSD,buy,0.01,-0.12
1822,2026-03-25,189,EURUSD,buy,2.0,11.78
1624,2026-03-25,17,GBPUSD,sell,0.05,1.29
2024,2026-03-25,31,USDJPY,sell,0.05,1.89
339,2026-03-26,168,XAUUSD,buy,0.05,-8.54
2492,2026-03-26,146,GBPUSD,sell,2.0,-32.71
657,2026-03-26,105,EURUSD,buy,0.01,-0.04
2431,2026-03-26,115,GBPUSD,buy,0.05,-2.46
2561,2026-03-26,75,EURUSD,sell,0.1,0.48
2355,2026-03-26,88,GBPUSD,buy,1.0,-6.25
1921,2026-03-26,75,EURUSD,buy,0.01,-1.11
2418,2026-03-26,194,GBPUSD,sell,0.05,8.06
2226,2026-03-26,139,XAUUSD,sell,0.1,-4.42
950,2026-03-26,176,XAUUSD,buy,0.01,-2.88
1155,2026-03-26,28,USDJPY,sell,1.0,146.1
1037,2026-03-26,33,XAUUSD,buy,0.01,0.23
986,2026-03-26,44,XAUUSD,buy,0.05,-1.18
502,2026-03-26,88,USDJPY,buy,0.1,-0.7
2773,2026-03-26,129,XAUUSD,sell,1.0,39.29
977,2026-03-26,26,USDJPY,sell,0.01,0.09
2498,2026-03-26,84,GBPUSD,sell,0.01,0.06
1873,2026-03-26,120,EURUSD,sell,1.0,-105.86
1077,2026-03-26,83,GBPUSD,sell,0.5,-45.44
1893,2026-03-26,98,EURUSD,sell,0.1,-11.26
2298,2026-03-27,78,USDJPY,buy,0.1,9.94
2667,2026-03-27,83,USDJPY,sell,0.01,0.18
2904,2026-03-27,175,USDJPY,buy,0.1,8.27
2461,2026-03-27,16,EURUSD,buy,0.05,4.21
2807,2026-03-27,30,GBPUSD,sell,0.05,6.46
273,2026-03-27,140,XAUUSD,sell,2.0,110.12
302,2026-03-27,20,USDJPY,sell,0.05,0.92
1435,2026-03-27,117,EURUSD,sell,0.05,5.66
2090,2026-03-27,13,XAUUSD,buy,0.5,16.74
1432,2026-03-27,108,XAUUSD,buy,0.01,-0.07
1571,2026-03-27,33,USDJPY,sell,0.01,0.02
1163,2026-03-27,164,USDJPY,sell,0.01,0.4
834,2026-03-30,196,USDJPY,buy,0.01,-0.47
1611,2026-03-30,73,USDJPY,sell,0.05,5.89
922,2026-03-30,40,GBPUSD,sell,0.01,-0.08
1875,2026-03-30,134,EURUSD,sell,0.1,10.17
2901,2026-03-30,194,EURUSD,buy,0.01,0.09
2221,2026-03-30,61,GBPUSD,sell,1.0,36.37
1872,2026-03-30,69,XAUUSD,buy,0.5,-25.52
106,2026-03-30,79,EURUSD,sell,0.01,-0.54
2257,2026-03-31,115,EURUSD,buy,0.01,0.27
389,2026-03-31,124,GBPUSD,sell,1.0,23.08
907,2026-03-31,77,USDJPY,sell,0.5,100.26
2458,2026-03-31,144,XAUUSD,buy,0.01,2.6
1190,2026-03-31,43,GBPUSD,buy,0.01,0.32
1946,2026-03-31,175,XAUUSD,sell,0.5,6.48
1470,2026-03-31,171,GBPUSD,sell,0.01,0.38
1308,2026-03-31,189,GBPUSD,buy,0.5,-59.78
1253,2026-03-31,31,EURUSD,buy,1.0,5.15
369,2026-03-31,61,EURUSD,sell,0.05,4.43
2401,2026-03-31,67,XAUUSD,sell,0.5,-32.09
1814,2026-03-31,77,XAUUSD,buy,0.5,42.04
147,2026-03-31,97,USDJPY,buy,0.05,-2.14
1750,2026-03-31,77,USDJPY,buy,2.0,85.45
2464,2026-03-31,156,XAUUSD,buy,0.05,-1.65
1422,2026-03-31,45,EURUSD,sell,0.5,-24.51
140,2026-03-31,162,USDJPY,sell,0.01,-1.17
807,2026-04-01,91,USDJPY,sell,1.0,33.33
2512,2026-04-01,139,GBPUSD,sell,0.05,8.98
972,2026-04-01,51,USDJPY,sell,0.01,0.9
856,2026-04-01,18,USDJPY,buy,2.0,55.07
1767,2026-04-01,66,GBPUSD,buy,1.0,-97.11
2578,2026-04-01,73,USDJPY,buy,0.1,5.62
2932,2026-04-01,15,USDJPY,buy,0.5,-59.19
1325,2026-04-01,134,EURUSD,sell,0.1,0.01
1549,2026-04-01,144,EURUSD,sell,0.01,-1.31
118,2026-04-01,116,EURUSD,buy,0.05,3.25
385,2026-04-02,35,GBPUSD,sell,1.0,112.3
398,2026-04-02,168,GBPUSD,buy,0.01,0.96
2831,2026-04-02,2,USDJPY,sell,2.0,271.4
1739,2026-04-02,31,EURUSD,buy,0.05,0.35
2927,2026-04-02,108,EURUSD,buy,0.01,0.42
1995,2026-04-02,68,GBPUSD,sell,0.1,5.18
1712,2026-04-02,47,GBPUSD,sell,0.01,0.31
1947,2026-04-02,31,EURUSD,buy,0.1,11.19
2881,2026-04-02,145,XAUUSD,sell,0.05,4.27
2133,2026-04-02,118,EURUSD,buy,0.5,2.46
1099,2026-04-02,147,XAUUSD,sell,0.05,6.9
1021,2026-04-02,50,GBPUSD,sell,0.5,29.87
1944,2026-04-03,97,USDJPY,buy,0.01,-0.18
2191,2026-04-03,45,XAUUSD,sell,0.5,-21.83
2909,2026-04-03,148,GBPUSD,sell,0.5,105.84
1397,2026-04-03,181,USDJPY,sell,0.05,0.52
1459,2026-04-03,65,GBPUSD,sell,0.1,-11.95
2546,2026-04-03,192,GBPUSD,buy,1.0,-17.95
868,2026-04-03,16,USDJPY,buy,0.01,0.09
1584,2026-04-03,1,EURUSD,buy,0.01,0.43
1519,2026-04-03,179,EURUSD,buy,0.01,0.5
203,2026-04-03,103,XAUUSD,buy,0.1,-0.63
1614,2026-04-06,197,XAUUSD,buy,0.5,-56.33
821,2026-04-06,61,XAUUSD,sell,0.05,-9.01
2747,2026-04-06,110,USDJPY,buy,0.01,-0.09
1445,2026-04-06,105,USDJPY,buy,0.01,-0.03
2996,2026-04-06,16,EURUSD,buy,0.1,0.86
1118,2026-04-06,52,USDJPY,sell,0.05,3.87
676,2026-04-06,33,USDJPY,sell,0.05,1.1
2602,2026-04-06,76,USDJPY,sell,0.05,3.86
1228,2026-04-06,193,GBPUSD,sell,1.0,-38.35
2446,2026-04-07,135,XAUUSD,buy,0.1,-20.8
1284,2026-04-07,189,GBPUSD,sell,0.01,0.54
2657,2026-04-07,189,EURUSD,sell,0.05,1.66
593,2026-04-07,122,EURUSD,sell,0.1,-0.63
1981,2026-04-07,160,XAUUSD,buy,0.05,2.59
25,2026-04-07,76,XAUUSD,buy,0.1,1.8
940,2026-04-07,105,USDJPY,sell,0.05,-2.26
2378,2026-04-07,11,XAUUSD,sell,1.0,192.82
1355,2026-04-07,197,XAUUSD,sell,0.5,0.12
1894,2026-04-07,6,GBPUSD,buy,0.05,0.69
2967,2026-04-07,110,EURUSD,sell,0.5,9.24
543,2026-04-08,131,EURUSD,sell,2.0,-38.81
1429,2026-04-08,158,EURUSD,sell,0.1,-6.24
607,2026-04-08,86,USDJPY,sell,0.01,0.18
586,2026-04-08,51,XAUUSD,sell,0.01,-2.27
2192,2026-04-08,153,GBPUSD,buy,0.05,4.19
2313,2026-04-08,160,EURUSD,sell,0.01,-0.06
2250,2026-04-08,192,XAUUSD,buy,0.1,5.83
2533,2026-04-08,138,XAUUSD,sell,1.0,161.85
2146,2026-04-08,44,USDJPY,sell,1.0,-67.48
1236,2026-04-08,76,GBPUSD,sell,0.05,-0.01
677,2026-04-08,166,USDJPY,buy,0.5,29.19
95,2026-04-08,139,GBPUSD,buy,0.05,1.2
1109,2026-04-08,105,EURUSD,sell,1.0,83.28
2883,2026-04-09,109,USDJPY,buy,0.1,-1.06
155,2026-04-09,70,GBPUSD,sell,1.0,86.86
180,2026-04-09,70,GBPUSD,buy,0.1,13.2
1821,2026-04-09,78,USDJPY,buy,0.05,-0.1
204,2026-04-09,27,EURUSD,buy,0.01,1.81
749,2026-04-09,55,XAUUSD,buy,0.1,8.28
2958,2026-04-09,3,XAUUSD,sell,0.01,-2.44
538,2026-04-09,186,EURUSD,buy,0.5,4.6
870,2026-04-09,3,XAUUSD,sell,0.01,-1.71
1537,2026-04-09,33,XAUUSD,buy,1.0,181.88
2400,2026-04-09,40,USDJPY,buy,0.05,-10.68
297,2026-04-09,168,USDJPY,sell,0.05,-2.52
686,2026-04-10,70,XAUUSD,sell,0.01,-0.27
1447,2026-04-10,154,USDJPY,buy,0.1,14.8
960,2026-04-10,21,EURUSD,buy,0.5,61.4
2062,2026-04-10,7,XAUUSD,buy,0.01,0.53
229,2026-04-10,23,EURUSD,buy,0.05,3.74
2742,2026-04-10,65,USDJPY,sell,0.5,33.74
1250,2026-04-10,104,EURUSD,buy,0.05,4.58
1791,2026-04-10,33,EURUSD,buy,0.01,0.22
1898,2026-04-10,186,USDJPY,buy,1.0,89.61
1154,2026-04-10,174,XAUUSD,buy,0.5,-75.87
2643,2026-04-10,93,XAUUSD,buy,0.01,-0.28
292,2026-04-13,72,GBPUSD,sell,0.01,1.33
108,2026-04-13,64,EURUSD,buy,0.01,-0.36
1983,2026-04-13,25,EURUSD,sell,0.1,13.86
2941,2026-04-13,78,EURUSD,buy,0.05,6.03
2377,2026-04-13,5,XAUUSD,sell,0.05,-0.11
2684,2026-04-13,172,EURUSD,buy,0.01,-0.4
1703,2026-04-13,166,GBPUSD,sell,0.01,1.25
296,2026-04-13,150,EURUSD,sell,0.05,5.27
2777,2026-04-13,11,EURUSD,buy,1.0,17.13
1960,2026-04-14,31,USDJPY,sell,0.5,-0.32
505,2026-04-14,196,GBPUSD,buy,0.1,10.23
1344,2026-04-14,58,USDJPY,buy,0.01,0.82
1467,2026-04-14,130,XAUUSD,buy,1.0,151.35
74,2026-04-14,50,EURUSD,buy,0.1,5.66
2172,2026-04-14,61,GBPUSD,sell,0.05,-8.63
2411,2026-04-14,39,XAUUSD,buy,0.05,3.07
1341,2026-04-14,84,EURUSD,buy,0.05,-5.44
281,2026-04-14,64,XAUUSD,sell,0.05,0.11
1836,2026-04-14,39,USDJPY,buy,0.05,-0.85
2376,2026-04-14,24,XAUUSD,sell,0.5,61.36
150,2026-04-15,117,GBPUSD,sell,1.0,-4.09
1078,2026-04-15,142,XAUUSD,buy,0.05,6.15
1996,2026-04-15,40,XAUUSD,sell,0.05,-3.88
274,2026-04-15,79,GBPUSD,buy,0.05,-3.65
1595,2026-04-15,45,XAUUSD,sell,0.1,-0.51
2696,2026-04-15,145,USDJPY,sell,0.5,-22.19
1005,2026-04-15,89,GBPUSD,sell,0.5,26.88
1402,2026-04-15,153,EURUSD,sell,0.05,-4.05
1172,2026-04-15,32,GBPUSD,sell,0.1,17.46
622,2026-04-15,118,USDJPY,sell,0.01,0.46
215,2026-04-15,136,EURUSD,sell,0.01,0.74
388,2026-04-15,55,EURUSD,buy,0.5,-87.42
2139,2026-04-15,99,EURUSD,buy,0.5,62.8
2542,2026-04-16,126,XAUUSD,buy,0.01,-0.36
146,2026-04-16,198,EURUSD,sell,0.5,25.38
2324,2026-04-16,46,USDJPY,buy,0.5,56.74
1556,2026-04-16,119,XAUUSD,buy,1.0,79.86
1391,2026-04-16,59,EURUSD,buy,1.0,-0.42
548,2026-04-16,163,GBPUSD,buy,0.05,-0.51
1188,2026-04-16,8,EURUSD,buy,2.0,-37.56
424,2026-04-16,185,GBPUSD,buy,0.1,-14.45
2248,2026-04-16,51,XAUUSD,sell,0.01,0.43
364,2026-04-16,59,USDJPY,sell,0.05,4.73
583,2026-04-16,102,USDJPY,sell,0.5,-43.15
1409,2026-04-16,95,XAUUSD,sell,0.1,18.07
2054,2026-04-16,139,USDJPY,buy,0.01,-0.38
2239,2026-04-16,76,EURUSD,buy,0.05,3.18
1966,2026-04-16,47,USDJPY,buy,0.1,-7.62
2323,2026-04-16,122,XAUUSD,sell,0.1,15.02
571,2026-04-16,2,EURUSD,buy,2.0,128.69
525,2026-04-17,142,GBPUSD,sell,0.05,4.48
1710,2026-04-17,1,EURUSD,buy,0.05,-0.84
2328,2026-04-17,107,XAUUSD,buy,0.1,19.0
